country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Poland,PL,2020-W44,65-79yr,416,5045668,15.1,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W45,65-79yr,455,5045668,17.3,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W46,65-79yr,523,5045668,19.4,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W47,65-79yr,896,5045668,28.1,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W48,65-79yr,1610,5045668,49.7,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W49,65-79yr,4086,5045668,112.9,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W50,65-79yr,3573,5045668,151.8,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W51,65-79yr,8035,5045668,230.1,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W10,80+yr,0,1660376,,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W11,80+yr,1,1660376,,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W12,80+yr,2,1660376,0.2,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W13,80+yr,12,1660376,0.8,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W14,80+yr,9,1660376,1.3,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W15,80+yr,24,1660376,2,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W16,80+yr,43,1660376,4,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W17,80+yr,96,1660376,8.4,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W18,80+yr,47,1660376,8.6,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W19,80+yr,112,1660376,9.6,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W20,80+yr,127,1660376,14.4,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W21,80+yr,79,1660376,12.4,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W22,80+yr,90,1660376,10.2,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W23,80+yr,44,1660376,8.1,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W24,80+yr,30,1660376,4.5,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W25,80+yr,61,1660376,5.5,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W26,80+yr,42,1660376,6.2,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W27,80+yr,43,1660376,5.1,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W28,80+yr,30,1660376,4.4,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W29,80+yr,47,1660376,4.6,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W30,80+yr,125,1660376,10.4,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W31,80+yr,50,1660376,10.5,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W32,80+yr,117,1660376,10.1,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W33,80+yr,153,1660376,16.3,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W34,80+yr,110,1660376,15.8,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W35,80+yr,60,1660376,10.2,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W36,80+yr,105,1660376,9.9,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W37,80+yr,85,1660376,11.4,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W38,80+yr,89,1660376,10.5,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W39,80+yr,107,1660376,11.8,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W40,80+yr,127,1660376,14.1,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W41,80+yr,131,1660376,15.5,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W42,80+yr,124,1660376,15.4,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W43,80+yr,109,1660376,14,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W44,80+yr,212,1660376,19.3,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W45,80+yr,203,1660376,25,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W46,80+yr,238,1660376,26.6,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W47,80+yr,383,1660376,37.4,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W48,80+yr,761,1660376,68.9,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W49,80+yr,1593,1660376,141.8,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W50,80+yr,1511,1660376,186.9,"TESSy COVID-19, national weekly data"
Poland,PL,2020-W51,80+yr,3379,1660376,294.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W08,<15yr,0,1407566,,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W09,<15yr,0,1407566,,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W10,<15yr,0,1407566,0,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W11,<15yr,8,1407566,0.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W12,<15yr,24,1407566,2.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W13,<15yr,95,1407566,8.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W14,<15yr,144,1407566,17,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W15,<15yr,146,1407566,20.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W16,<15yr,111,1407566,18.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W17,<15yr,125,1407566,16.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W18,<15yr,116,1407566,17.1,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W19,<15yr,103,1407566,15.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W20,<15yr,113,1407566,15.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W21,<15yr,104,1407566,15.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W22,<15yr,126,1407566,16.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W23,<15yr,131,1407566,18.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W24,<15yr,142,1407566,19.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W25,<15yr,165,1407566,21.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W26,<15yr,228,1407566,27.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W27,<15yr,171,1407566,28.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W28,<15yr,288,1407566,32.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W29,<15yr,189,1407566,33.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W30,<15yr,145,1407566,23.7,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W31,<15yr,143,1407566,20.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W32,<15yr,130,1407566,19.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W33,<15yr,126,1407566,18.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W34,<15yr,96,1407566,15.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W35,<15yr,146,1407566,17.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W36,<15yr,185,1407566,23.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W37,<15yr,247,1407566,30.7,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W38,<15yr,283,1407566,37.7,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W39,<15yr,315,1407566,42.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W40,<15yr,351,1407566,47.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W41,<15yr,348,1407566,49.7,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W42,<15yr,662,1407566,71.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W43,<15yr,868,1407566,108.7,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W44,<15yr,1081,1407566,138.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W45,<15yr,1508,1407566,183.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W46,<15yr,4025,1407566,393.1,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W47,<15yr,4247,1407566,587.7,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W48,<15yr,3640,1407566,560.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W49,<15yr,2818,1407566,458.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W50,<15yr,2549,1407566,381.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W51,<15yr,2560,1407566,363,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W08,15-24yr,0,1091449,,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W09,15-24yr,0,1091449,,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W10,15-24yr,6,1091449,0.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W11,15-24yr,20,1091449,2.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W12,15-24yr,86,1091449,9.7,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W13,15-24yr,213,1091449,27.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W14,15-24yr,342,1091449,50.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W15,15-24yr,336,1091449,62.1,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W16,15-24yr,314,1091449,59.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W17,15-24yr,329,1091449,58.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W18,15-24yr,223,1091449,50.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W19,15-24yr,195,1091449,38.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W20,15-24yr,194,1091449,35.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W21,15-24yr,204,1091449,36.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W22,15-24yr,224,1091449,39.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W23,15-24yr,212,1091449,39.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W24,15-24yr,213,1091449,38.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W25,15-24yr,295,1091449,46.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W26,15-24yr,297,1091449,54.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W27,15-24yr,252,1091449,50.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W28,15-24yr,382,1091449,58.1,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W29,15-24yr,278,1091449,60.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W30,15-24yr,173,1091449,41.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W31,15-24yr,168,1091449,31.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W32,15-24yr,143,1091449,28.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W33,15-24yr,169,1091449,28.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W34,15-24yr,152,1091449,29.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W35,15-24yr,247,1091449,36.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W36,15-24yr,375,1091449,57,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W37,15-24yr,384,1091449,69.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W38,15-24yr,508,1091449,81.7,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W39,15-24yr,477,1091449,90.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W40,15-24yr,497,1091449,89.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W41,15-24yr,749,1091449,114.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W42,15-24yr,1456,1091449,202,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W43,15-24yr,1832,1091449,301.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W44,15-24yr,2045,1091449,355.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W45,15-24yr,2388,1091449,406.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W46,15-24yr,5193,1091449,694.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W47,15-24yr,5252,1091449,957,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W48,15-24yr,4259,1091449,871.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W49,15-24yr,3148,1091449,678.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W50,15-24yr,3070,1091449,569.7,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W51,15-24yr,3009,1091449,557,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W08,25-49yr,0,3385702,,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W09,25-49yr,2,3385702,,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W10,25-49yr,13,3385702,0.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W11,25-49yr,103,3385702,3.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W12,25-49yr,636,3385702,21.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W13,25-49yr,1618,3385702,66.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W14,25-49yr,2060,3385702,108.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W15,25-49yr,1896,3385702,116.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W16,25-49yr,1661,3385702,105.1,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W17,25-49yr,1271,3385702,86.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W18,25-49yr,1031,3385702,68,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W19,25-49yr,909,3385702,57.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W20,25-49yr,750,3385702,49,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W21,25-49yr,768,3385702,44.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W22,25-49yr,814,3385702,46.7,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W23,25-49yr,889,3385702,50.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W24,25-49yr,822,3385702,50.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W25,25-49yr,1000,3385702,53.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W26,25-49yr,1117,3385702,62.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W27,25-49yr,927,3385702,60.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W28,25-49yr,1391,3385702,68.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W29,25-49yr,927,3385702,68.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W30,25-49yr,680,3385702,47.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W31,25-49yr,603,3385702,37.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W32,25-49yr,509,3385702,32.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W33,25-49yr,597,3385702,32.7,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W34,25-49yr,584,3385702,34.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W35,25-49yr,906,3385702,44,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W36,25-49yr,998,3385702,56.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W37,25-49yr,1201,3385702,64.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W38,25-49yr,1590,3385702,82.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W39,25-49yr,1558,3385702,93,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W40,25-49yr,1524,3385702,91,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W41,25-49yr,1920,3385702,101.7,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W42,25-49yr,3890,3385702,171.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W43,25-49yr,5075,3385702,264.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W44,25-49yr,5942,3385702,325.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W45,25-49yr,7305,3385702,391.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W46,25-49yr,14864,3385702,654.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W47,25-49yr,15138,3385702,886.1,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W48,25-49yr,12480,3385702,815.7,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W49,25-49yr,9829,3385702,658.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W50,25-49yr,9290,3385702,564.7,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W51,25-49yr,9058,3385702,541.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W08,50-64yr,0,2147675,,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W09,50-64yr,1,2147675,,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W10,50-64yr,6,2147675,0.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W11,50-64yr,65,2147675,3.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W12,50-64yr,385,2147675,21,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W13,50-64yr,1086,2147675,68.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W14,50-64yr,1376,2147675,114.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W15,50-64yr,1115,2147675,116,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W16,50-64yr,1026,2147675,99.7,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W17,50-64yr,718,2147675,81.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W18,50-64yr,573,2147675,60.1,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W19,50-64yr,467,2147675,48.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W20,50-64yr,371,2147675,39,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W21,50-64yr,319,2147675,32.1,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W22,50-64yr,330,2147675,30.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W23,50-64yr,328,2147675,30.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W24,50-64yr,352,2147675,31.7,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W25,50-64yr,408,2147675,35.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W26,50-64yr,403,2147675,37.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W27,50-64yr,358,2147675,35.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W28,50-64yr,567,2147675,43.1,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W29,50-64yr,383,2147675,44.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W30,50-64yr,244,2147675,29.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W31,50-64yr,250,2147675,23,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W32,50-64yr,218,2147675,21.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W33,50-64yr,221,2147675,20.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W34,50-64yr,220,2147675,20.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W35,50-64yr,358,2147675,26.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W36,50-64yr,455,2147675,37.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W37,50-64yr,574,2147675,47.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W38,50-64yr,731,2147675,60.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W39,50-64yr,684,2147675,65.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W40,50-64yr,699,2147675,64.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W41,50-64yr,871,2147675,73.1,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W42,50-64yr,1708,2147675,120.1,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W43,50-64yr,2404,2147675,191.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W44,50-64yr,2794,2147675,242,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W45,50-64yr,3585,2147675,297,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W46,50-64yr,7626,2147675,522,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W47,50-64yr,8179,2147675,735.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W48,50-64yr,6769,2147675,696,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W49,50-64yr,5060,2147675,550.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W50,50-64yr,5044,2147675,470.5,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W51,50-64yr,5116,2147675,473.1,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W08,65-79yr,1,1582769,,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W09,65-79yr,1,1582769,,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W10,65-79yr,5,1582769,0.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W11,65-79yr,25,1582769,1.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W12,65-79yr,216,1582769,15.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W13,65-79yr,715,1582769,58.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W14,65-79yr,774,1582769,94.1,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W15,65-79yr,624,1582769,88.3,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W16,65-79yr,518,1582769,72.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W17,65-79yr,391,1582769,57.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W18,65-79yr,330,1582769,45.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W19,65-79yr,291,1582769,39.2,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W20,65-79yr,186,1582769,30.1,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W21,65-79yr,191,1582769,23.8,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W22,65-79yr,169,1582769,22.7,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W23,65-79yr,133,1582769,19.1,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W24,65-79yr,151,1582769,17.9,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W25,65-79yr,206,1582769,22.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W26,65-79yr,260,1582769,29.4,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W27,65-79yr,208,1582769,29.6,"TESSy COVID-19, national weekly data"
Portugal,PT,2020-W28,65-79yr,300,1582769,32.1,"TESSy COVID-19, national weekly data"
